timestamp,s_ph_sil_tput,f_k_coal_tput,f_k_coal_ncv,f_k_rdf_tput,f_k_rdf_ncv
2023-01-09 03:00:00,161.28557637729392,0.0,5500,125.77525724634671,5060.103723663173
2023-01-09 04:00:00,155.18007965871115,0.0,5500,117.78710610118861,5408.9600212042915
2023-01-09 05:00:00,147.25503087656907,0.0,5500,117.63668967874075,5030.799577926134
2023-01-09 06:00:00,169.8813655633315,0.0,5500,121.95042751814724,5354.109330973043
2023-01-09 07:00:00,166.2128072456553,0.0,5500,121.2487890514838,5171.971229443433
2023-01-09 08:00:00,172.1834746428252,0.0,5500,107.70909567700643,5590.559659362805
2023-01-09 09:00:00,171.72391795526372,0.0,5500,133.59350757247464,4880.514648460365
2023-01-09 10:00:00,168.59348769058752,0.0,5500,123.97805679426587,5627.67133066584
2023-01-09 11:00:00,158.75076581058846,0.0,5500,120.65302208585062,5684.694499533905
2023-01-09 12:00:00,159.32034150738602,0.0,5500,116.03277202461875,5213.023023929125
2023-01-09 13:00:00,179.40066144471828,0.0,5500,122.3953915402744,4957.945422454618
2023-01-09 14:00:00,153.70753926110285,0.0,5500,117.98779799264156,5034.706749358899
2023-01-09 15:00:00,171.158293884127,0.0,5500,124.29070849798076,4855.911898620482
2023-01-09 16:00:00,156.7383496677771,0.0,5500,118.16293698223737,5624.5173472655715
2023-01-09 17:00:00,154.43876588272303,0.0,5500,121.55265548458551,5294.311057936528
2023-01-09 18:00:00,163.60174966436912,0.0,5500,111.16795903293179,5585.8215526389595
2023-01-09 19:00:00,163.79181558154127,0.0,5500,120.58664625224787,5292.8843238398385
2023-01-09 20:00:00,151.05962595458277,0.0,5500,120.19743188004375,4984.861336985426
2023-01-09 21:00:00,160.93039578610768,0.0,5500,119.17937515933758,5211.118628140688
2023-01-09 22:00:00,179.0272463937294,0.0,5500,115.13740084839894,5471.224034548634
2023-01-09 23:00:00,157.15121099508244,0.0,5500,113.20523684833076,5492.0748563251345
2023-01-10 00:00:00,173.69200446278074,0.0,5500,116.63797746121732,5395.613284312922
2023-01-10 01:00:00,156.82110039006446,0.0,5500,120.6783079272389,5455.072326815515
2023-01-10 02:00:00,166.53365774934886,0.0,5500,121.5506999495502,5022.760834653398
2023-01-10 03:00:00,154.07792051896018,0.0,5500,117.19595541942391,4830.218648178853
2023-01-10 04:00:00,157.8101723118796,0.0,5500,112.330919084174,5060.337106218527
2023-01-10 05:00:00,152.27333016067453,0.0,5500,122.17847835301134,5071.587991629783
2023-01-10 06:00:00,153.15854784997023,0.0,5500,121.88674010285384,5246.058708743719
2023-01-10 07:00:00,154.6722769195042,0.0,5500,115.17451072182038,5478.974487514312
2023-01-10 08:00:00,148.31001766773775,0.0,5500,136.6116370805996,5301.558082379346
2023-01-10 09:00:00,145.5946079214456,0.0,5500,116.37074847972619,5406.304728571121
2023-01-10 10:00:00,137.55113358303325,0.0,5500,124.36135422581758,5231.454785823823
2023-01-10 11:00:00,159.52255747989696,0.0,5500,121.12574915194085,5623.613813634201
2023-01-10 12:00:00,155.6099893325162,0.0,5500,118.36517067803875,5261.534886021396
2023-01-10 13:00:00,175.56456684616418,0.0,5500,118.10765469689987,5306.272254717919
2023-01-10 14:00:00,162.3311603022703,0.0,5500,115.55091039264364,5141.855797267039
2023-01-10 15:00:00,168.41603707026619,0.0,5500,108.33257069281663,5669.857440525309
2023-01-10 16:00:00,139.71357502454114,0.0,5500,118.79401154397914,5287.923169816219
2023-01-10 17:00:00,167.71740341288404,0.0,5500,123.82299314136327,5436.4526073331135
2023-01-10 18:00:00,167.45989080761402,0.0,5500,119.71869581637436,4805.951121292943
2023-01-10 19:00:00,160.6958448195147,0.0,5500,128.24055548439514,5525.550929052686
2023-01-10 20:00:00,167.38061004400024,0.0,5500,118.58938115387555,5165.424668886498
2023-01-10 21:00:00,177.23468770782245,0.0,5500,114.38278755876921,5297.4312955767255
2023-01-10 22:00:00,154.741773142745,0.0,5500,123.97701785884135,4885.8256519236575
2023-01-10 23:00:00,172.67608275866257,0.0,5500,120.56329819041306,5635.889725129194
2023-01-11 00:00:00,166.0646484976153,0.0,5500,110.81148452781491,5098.556855659645
2023-01-11 01:00:00,160.52972557038095,0.0,5500,113.19923443881876,5554.807191851857
2023-01-11 02:00:00,172.9342972875171,0.0,5500,119.8748811534304,5647.028560473653
2023-01-11 03:00:00,163.01471449002995,0.0,5500,125.03822894417773,5441.797679410547
2023-01-11 04:00:00,166.01671599976402,0.0,5500,117.4306241480745,5042.789798915448
2023-01-11 05:00:00,158.0290146701528,0.0,5500,119.18996303060806,5118.522858610733
2023-01-11 06:00:00,155.100630764618,0.0,5500,117.08353975642945,4876.229565235671
2023-01-11 07:00:00,151.13453102790731,0.0,5500,119.93703611393327,5191.208642336471
2023-01-11 08:00:00,150.30064280289665,0.0,5500,114.20305557134073,5334.425758235171
2023-01-11 09:00:00,152.42153485898592,0.0,5500,123.8902615370222,5101.262601372261
2023-01-11 10:00:00,148.27124740392387,0.0,5500,119.81812720068334,5018.181867102516
2023-01-11 11:00:00,157.9272064755539,0.0,5500,121.34311651184288,5291.06617690574
2023-01-11 12:00:00,174.43488241652207,0.0,5500,123.18282091088963,5062.198087186765
2023-01-11 13:00:00,168.58424800500666,0.0,5500,119.9836996043964,5017.819050903719
2023-01-11 14:00:00,165.35529745151493,0.0,5500,118.27547658283136,5628.352966030467
2023-01-11 15:00:00,167.78708466754873,0.0,5500,127.32565971672922,5374.362330309757
2023-01-11 16:00:00,162.63870931158178,0.0,5500,116.51846841927788,5669.145099942445
2023-01-11 17:00:00,151.54157104831515,0.0,5500,120.3843801851007,5317.711858443384
2023-01-11 18:00:00,171.35632613104372,0.0,5500,120.0060994009172,4822.106387723193
2023-01-11 19:00:00,154.0751482518516,0.0,5500,115.1372797609834,5228.546278088247
2023-01-11 20:00:00,155.56024182291642,0.0,5500,123.00668848985016,5564.262007242219
2023-01-11 21:00:00,154.67838202297972,0.0,5500,113.37674386198962,5662.616359560555
2023-01-11 22:00:00,144.94297810798255,0.0,5500,119.40036925746742,5352.696243634728
2023-01-11 23:00:00,153.54120184724272,0.0,5500,109.8105197238228,5527.856809768135
2023-01-12 00:00:00,154.496673446559,0.0,5500,120.65872841423979,5337.273746354695
2023-01-12 01:00:00,143.112001764186,0.0,5500,125.40473124943418,5435.389524851382
2023-01-12 02:00:00,150.5621930090732,0.0,5500,111.13159256364759,5259.742382538445
2023-01-12 03:00:00,157.5498962912836,0.0,5500,123.79128826833713,5380.734085571956
2023-01-12 04:00:00,154.20594359920167,0.0,5500,114.02621625309605,4808.625095606953
2023-01-12 05:00:00,159.7263154281485,0.0,5500,115.47998375089611,5239.829560745717
2023-01-12 06:00:00,151.6467718425252,0.0,5500,114.75567398760755,5468.266426736808
2023-01-12 07:00:00,147.12421659610763,0.0,5500,123.06988225843781,5699.381402351017
2023-01-12 08:00:00,169.68670938807713,0.0,5500,108.08022124060308,5329.131507279129
2023-01-12 09:00:00,162.7310153974628,0.0,5500,116.09958553173483,4986.24844867659
2023-01-12 10:00:00,151.857564650046,0.0,5500,114.88881627756547,5060.399919118449
2023-01-12 11:00:00,183.62504212801855,0.0,5500,122.96092878518188,5319.682976373745
2023-01-12 12:00:00,157.75202581112367,0.0,5500,120.18555207978807,5642.702502679717
2023-01-12 13:00:00,167.3154760954043,0.0,5500,122.19385521871844,4856.997617454157
2023-01-12 14:00:00,158.468572744405,0.0,5500,108.43382708062995,5103.979639653709
2023-01-12 15:00:00,159.61671870455072,0.0,5500,121.64552304830421,4889.617267724585
2023-01-12 16:00:00,163.72698408303336,0.0,5500,121.52983035251594,5639.453006453332
2023-01-12 17:00:00,153.18299967008332,0.0,5500,124.15069738699542,5156.70741023901
2023-01-12 18:00:00,146.76156553177208,0.0,5500,119.7706172805615,5003.571775313465
2023-01-12 19:00:00,174.49651207068143,0.0,5500,116.27471198092505,4892.184453404556
2023-01-12 20:00:00,165.01006344318853,0.0,5500,120.26392568017563,5385.018191842026
2023-01-12 21:00:00,162.5891841214435,0.0,5500,117.58379419389381,5573.966272141935
2023-01-12 22:00:00,156.30045016330536,0.0,5500,117.91090558765235,5298.056968606257
2023-01-12 23:00:00,175.46181562134436,0.0,5500,128.73577207949535,5071.484400219479
2023-01-13 00:00:00,166.035600129879,0.0,5500,127.72107147959828,4901.469296343427
2023-01-13 01:00:00,181.75768479088273,0.0,5500,120.92428899868196,5414.647844102184
2023-01-13 02:00:00,170.05868855579794,0.0,5500,122.21030305823699,5173.888794937861
2023-01-13 03:00:00,161.63374075641246,0.0,5500,117.23399443427297,5260.1742284657985
2023-01-13 04:00:00,173.92280140153863,0.0,5500,121.6629782191214,5428.808293444942
2023-01-13 05:00:00,157.9438449785628,0.0,5500,121.35154427565966,5467.5241581517985
2023-01-13 06:00:00,171.94836852162703,0.0,5500,120.90930859175762,5448.688966284113
2023-01-13 07:00:00,166.59535793064128,0.0,5500,117.91068306483308,5441.090923380446
2023-01-13 08:00:00,158.7988384625207,0.0,5500,119.99227632742706,5130.9190000711305
2023-01-13 09:00:00,164.57390765710093,0.0,5500,115.2569894121808,4839.634116536528
2023-01-13 10:00:00,159.21495916809482,0.0,5500,126.85783369653971,5622.552902569016
2023-01-13 11:00:00,154.76304842277654,0.0,5500,122.59289312824791,4870.0983629702205
2023-01-13 12:00:00,168.4023178720771,0.0,5500,119.58281677318463,5560.361853835195
2023-01-13 13:00:00,161.57252836354513,0.0,5500,121.96358703552012,5332.521841486335
2023-01-13 14:00:00,165.9197296521003,0.0,5500,112.82309931406346,5009.697967673768
2023-01-13 15:00:00,181.9487709952428,0.0,5500,112.77480441444602,5014.350835068779
2023-01-13 16:00:00,174.1919994507795,0.0,5500,122.745450550872,5677.099311151426
2023-01-13 17:00:00,128.8280325411814,0.0,5500,116.94472353139498,5083.508023868782
2023-01-13 18:00:00,165.9206533094312,0.0,5500,117.88603305641794,4982.44136365131
2023-01-13 19:00:00,152.92562148361512,0.0,5500,119.50939655548656,5282.332094181022
2023-01-13 20:00:00,152.25948775309368,0.0,5500,129.19233225903278,5427.190184913368
2023-01-13 21:00:00,153.29557156999078,0.0,5500,120.35764030165133,5034.150113449102
2023-01-13 22:00:00,165.6733580802469,0.0,5500,118.33975567074145,4925.8137353458105
2023-01-13 23:00:00,166.29101143674717,0.0,5500,120.95273005041521,5531.4723824522525
2023-01-14 00:00:00,168.45268271808868,0.0,5500,112.72254385059364,4951.1902878561505
2023-01-14 01:00:00,158.14395281060516,0.0,5500,121.89984034551034,4993.244495373024
2023-01-14 02:00:00,162.71077370811918,0.0,5500,117.01107037567132,5295.619798683582
